"","gisjoin","year","diff","male","female"
"21708","G2701170",1920,0.029,6378,5672
"21709","G2701190",1920,0.032,19727,17363
"21710","G2701210",1920,0.031,7240,6391
"21711","G2701230",1920,0.001,122601,121953
"21712","G2701250",1920,0.023,3802,3461
"21713","G2701270",1920,0.024,10962,9946
"21714","G2701290",1920,0.026,12420,11214
"21715","G2701310",1920,-0.001,14137,14170
"21716","G2701330",1920,0.032,5831,5134
"21717","G2701350",1920,0.049,7307,5998
"21718","G2701370",1920,0.051,113717,92674
"21719","G2701390",1920,0.02,7413,6832
"21720","G2701410",1920,0.055,5353,4298
"21721","G2701430",1920,0.026,8225,7410
"21722","G2701450",1920,0.012,28522,27219
"21723","G2701470",1920,0.009,9202,8859
"21724","G2701490",1920,0.027,5154,4624
"21725","G2701510",1920,0.028,7963,7130
"21726","G2701530",1920,0.022,13612,12447
"21727","G2701550",1920,0.029,4205,3738
"21728","G2701570",1920,0.011,9162,8757
"21729","G2701590",1920,0.026,5632,5067
"21730","G2701610",1920,0.016,7298,6835
"21731","G2701630",1920,0.031,12624,11137
"21732","G2701650",1920,0.022,6504,5953
"21733","G2701670",1920,0.03,5397,4790
"21734","G2701690",1920,0.001,16872,16781
"21735","G2701710",1920,0.02,14927,13758
"21736","G2701730",1920,0.026,8698,7852
"21737","G2800010",1920,-0.03,10425,11758
"21738","G2800030",1920,0.001,10716,10653
"21739","G2800050",1920,0.003,9539,9421
"21740","G2800070",1920,-0.004,12305,12526
"21741","G2800090",1920,0.001,4935,4916
"21742","G2800110",1920,0.009,29352,28317
"21743","G2800130",1920,0.004,8476,8347
"21744","G2800150",1920,0.002,10206,10118
"21745","G2800170",1920,-0.003,11039,11173
"21746","G2800190",1920,-0.003,6213,6278
"21747","G2800210",1920,-0.006,6425,6594
"21748","G2800230",1920,-0.001,8946,8981
"21749","G2800250",1920,-0.015,8474,9016
"21750","G2800270",1920,0.005,20951,20560
"21751","G2800290",1920,-0.005,14188,14484
"21752","G2800310",1920,0.006,7525,7344
"21753","G2800330",1920,0.002,12228,12131
"21754","G2800350",1920,-0.007,10465,10773
"21755","G2800370",1920,0.015,7288,6868
"21756","G2800390",1920,0.015,2864,2700
"21757","G2800410",1920,0.029,5517,4913
"21758","G2800430",1920,-0.01,6673,6934
"21759","G2800450",1920,0.012,5315,5065
"21760","G2800470",1920,0.008,16690,16165
"21761","G2800490",1920,-0.019,27492,29618
"21762","G2800510",1920,-0.001,17216,17297
"21763","G2800530",1920,0.014,9871,9321
"21764","G2800550",1920,0.001,3819,3799
"21765","G2800570",1920,0.004,7891,7756
"21766","G2800590",1920,0.012,9840,9368
"21767","G2800610",1920,-0.001,9242,9266
"21768","G2800630",1920,0,7980,7966
"21769","G2800650",1920,0.002,6398,6357
"21770","G2800670",1920,0.001,16482,16437
"21771","G2800690",1920,-0.001,9797,9822
"21772","G2800710",1920,-0.005,9526,9717
"21773","G2800730",1920,0.017,6649,6220
"21774","G2800750",1920,-0.021,21964,23933
"21775","G2800770",1920,0.011,6476,6187
"21776","G2800790",1920,0.003,8535,8438
"21777","G2800810",1920,-0.003,14708,14910
"21778","G2800830",1920,0.004,18773,18483
"21779","G2800850",1920,-0.004,12230,12422
"21780","G2800870",1920,-0.018,13312,14320
"21781","G2800890",1920,-0.008,14423,14869
"21782","G2800910",1920,0.018,8876,8268
"21783","G2800930",1920,-0.002,13001,13104
"21784","G2800950",1920,0.001,16354,16259
"21785","G2800970",1920,-0.005,6839,6966
"21786","G2800990",1920,0.01,9837,9466
"21787","G2801010",1920,0.005,10475,10252
"21788","G2801030",1920,-0.009,11633,12077
"21789","G2801050",1920,-0.006,8337,8535
"21790","G2801070",1920,-0.003,13826,14019
"21791","G2801090",1920,0.033,8240,7228
"21792","G2801110",1920,0.034,4795,4192
"21793","G2801130",1920,-0.001,14322,14403
"21794","G2801150",1920,0.004,10052,9910
"21795","G2801170",1920,0,8796,8810
"21796","G2801190",1920,0.022,10362,9499
"21797","G2801210",1920,0.008,10307,9965
"21798","G2801230",1920,0.012,8409,8011
"21799","G2801250",1920,0.004,7151,7039
"21800","G2801270",1920,0.005,9150,8959
"21801","G2801290",1920,0.006,8189,7989
"21802","G2801310",1920,0.02,3396,3132
"21803","G2801330",1920,0.016,23937,22437
"21804","G2801350",1920,0.013,18453,17500
"21805","G2801370",1920,0.003,9877,9759
"21806","G2801390",1920,-0.003,7669,7750
"21807","G2801410",1920,0.004,7602,7489
"21808","G2801430",1920,0.008,10361,10025
"21809","G2801450",1920,0,10032,10012
"21810","G2801470",1920,0.009,6855,6600
"21811","G2801490",1920,-0.017,16113,17249
"21812","G2801510",1920,0.002,25626,25466
"21813","G2801530",1920,0.012,7922,7545
"21814","G2801550",1920,0.005,6380,6264
"21815","G2801570",1920,-0.005,7578,7741
"21816","G2801590",1920,-0.002,9041,9098
"21817","G2801610",1920,-0.002,9330,9408
"21818","G2801630",1920,0.001,18622,18527
"21819","G2900010",1920,0.008,10876,10528
"21820","G2900030",1920,0.017,7281,6794
"21821","G2900050",1920,0.018,6733,6275
"21822","G2900070",1920,0.006,10419,10170
"21823","G2900090",1920,0.006,11885,11588
"21824","G2900110",1920,0.018,8743,8136
"21825","G2900130",1920,0.015,12315,11618
"21826","G2900150",1920,0.017,6715,6274
"21827","G2900170",1920,0.016,7178,6731
"21828","G2900190",1920,0,14832,14840
"21829","G2900210",1920,0.004,47240,46444
"21830","G2900230",1920,0.015,12416,11690
"21831","G2900250",1920,0.005,6999,6850
"21832","G2900270",1920,0.015,11857,11150
"21833","G2900290",1920,0.018,5426,5048
"21834","G2900310",1920,0,14912,14927
"21835","G2900330",1920,0.008,10414,10066
"21836","G2900350",1920,0.023,3911,3571
"21837","G2900370",1920,0.008,10949,10587
"21838","G2900390",1920,0.008,7084,6849
"21839","G2900410",1920,0.02,11313,10456
"21840","G2900430",1920,0.015,7857,7395
"21841","G2900450",1920,0.009,6041,5833
"21842","G2900470",1920,0.006,10360,10095
"21843","G2900490",1920,-0.006,7141,7320
"21844","G2900510",1920,0.043,13391,11289
"21845","G2900530",1920,0.026,10160,9148
"21846","G2900550",1920,0.021,6437,5918
"21847","G2900570",1920,0.012,7258,6915
"21848","G2900590",1920,0.018,6231,5802
"21849","G2900610",1920,0.015,8562,8079
"21850","G2900630",1920,0.006,5913,5781
"21851","G2900650",1920,0.02,6407,5911
"21852","G2900670",1920,0.023,8069,7367
"21853","G2900690",1920,0.008,16662,16111
"21854","G2900710",1920,0.015,14649,13778
"21855","G2900730",1920,0.024,6493,5888
"21856","G2900750",1920,0.003,7871,7763
"21857","G2900770",1920,-0.009,33712,34986
"21858","G2900790",1920,0.016,9059,8495
"21859","G2900810",1920,0.008,10020,9699
"21860","G2900830",1920,0.004,12663,12453
"21861","G2900850",1920,0.008,3576,3457
"21862","G2900870",1920,0.011,7202,6882
"21863","G2900890",1920,0.01,7134,6863
"21864","G2900910",1920,0.013,10816,10286
"21865","G2900930",1920,0.024,4956,4502
"21866","G2900950",1920,0.002,184695,183151
"21867","G2900970",1920,-0.006,37507,38434
"21868","G2900990",1920,0.018,13763,12792
"21869","G2901010",1920,0.006,12599,12300
"21870","G2901030",1920,0.015,5549,5234
"21871","G2901050",1920,0.012,8625,8232
"21872","G2901070",1920,0.014,15430,14576
"21873","G2901090",1920,0.005,12216,11995
"21874","G2901110",1920,0.009,6859,6606
"21875","G2901130",1920,0.013,8185,7771
"21876","G2901150",1920,0.006,12536,12242
"21877","G2901170",1920,0.003,9477,9380
"21878","G2901190",1920,0.019,7620,7070
"21879","G2901210",1920,0.009,14009,13509
"21880","G2901230",1920,0.02,5579,5142
"21881","G2901250",1920,0.02,4939,4561
"21882","G2901270",1920,0.002,15177,15049
"21883","G2901290",1920,0.014,5799,5482
"21884","G2901310",1920,0.014,8007,7560
"21885","G2901330",1920,0.018,6665,6195
"21886","G2901350",1920,0,6764,6768
"21887","G2901370",1920,0.01,8363,8051
"21888","G2901390",1920,0.005,7687,7546
"21889","G2901410",1920,0.013,6168,5847
"21890","G2901430",1920,0.027,13282,11898
"21891","G2901450",1920,0.011,12709,12177
"21892","G2901470",1920,0.002,13915,13829
"21893","G2901490",1920,0.018,6680,6209
"21894","G2901510",1920,0.023,7087,6472
"21895","G2901530",1920,0.016,5738,5387
"21896","G2901550",1920,0.03,14109,12525
"21897","G2901570",1920,0.023,7555,6879
"21898","G2901590",1920,0,17902,17911
"21899","G2901610",1920,0.017,7718,7223
"21900","G2901630",1920,0.01,10371,9974
"21901","G2901650",1920,0.019,7261,6735
"21902","G2901670",1920,0.007,10315,10036
"21903","G2901690",1920,0.014,5396,5094
"21904","G2901710",1920,0.013,6727,6388
"21905","G2901730",1920,0.02,5410,5002
"21906","G2901750",1920,0.001,13834,13799
"21907","G2901770",1920,0.017,10612,9896
"21908","G2901790",1920,0.022,5275,4831
"21909","G2901810",1920,0.018,6253,5808
"21910","G2901830",1920,0.003,11478,11350
"21911","G2901850",1920,0.015,7904,7437
"21912","G2901860",1920,0.012,5024,4785
"21913","G2901870",1920,0.004,15829,15574
"21914","G2901890",1920,0.008,51214,49523
"21915","G2901950",1920,0.011,14719,14107
"21916","G2901970",1920,0.009,4267,4116
"21917","G2901990",1920,0.006,5415,5285
"21918","G2902010",1920,0.012,11990,11419
"21919","G2902030",1920,0.018,6144,5721
"21920","G2902050",1920,0.001,6823,6794
"21921","G2902070",1920,0.017,15380,14375
"21922","G2902090",1920,0.017,6179,5762
"21923","G2902110",1920,0.015,9157,8624
"21924","G2902130",1920,0.019,4244,3934
"21925","G2902150",1920,0.02,10682,9866
"21926","G2902170",1920,0.005,13165,12904
"21927","G2902190",1920,0.021,4427,4063
"21928","G2902210",1920,0.022,7204,6599
"21929","G2902230",1920,0.017,6730,6282
"21930","G2902250",1920,0.008,8442,8167
"21931","G2902270",1920,0.003,3842,3800
"21932","G2902290",1920,0.016,9153,8580
"21933","G2905100",1920,-0.004,383402,389495
"21934","G3000010",1920,0.083,4294,3075
"21935","G3000030",1920,0.035,3752,3263
"21936","G3000050",1920,0.052,4995,4062
"21937","G3000070",1920,0.056,1801,1438
"21938","G3000090",1920,0.05,8411,6868
"21939","G3000110",1920,0.048,2175,1797
"21940","G3000130",1920,0.034,20736,18100
"21941","G3000150",1920,0.038,5943,5108
"21942","G3000170",1920,0.047,6669,5525
"21943","G3000210",1920,0.035,4945,4294
"21944","G3000230",1920,0.059,8565,6758
"21945","G3000250",1920,0.032,2420,2128
"21946","G3000270",1920,0.042,15369,12975
"21947","G3000290",1920,0.049,11907,9798
"21948","G3000310",1920,0.022,8282,7582
"21949","G3000330",1920,0.073,3078,2290
"21950","G3000350",1920,0.044,2271,1907
"21951","G3000390",1920,0.099,2497,1670
"21952","G3000410",1920,0.041,7545,6413
"21953","G3000430",1920,0.093,3087,2116
"21954","G3000490",1920,0.027,9831,8829
"21955","G3000510",1920,0.042,1310,1106
"21956","G3000530",1920,0.109,4747,3050
"21957","G3000550",1920,0.059,2655,2092
"21958","G3000570",1920,0.064,4224,3271
"21959","G3000590",1920,0.099,1570,1052
"21960","G3000610",1920,0.13,1467,860
"21961","G3000630",1920,0.041,13018,11023
"21962","G3000650",1920,0.045,6561,5469
"21963","G3000670",1920,0.057,6310,5020
"21964","G3000710",1920,0.051,5127,4184
"21965","G3000730",1920,0.031,3047,2694
"21966","G3000750",1920,0.065,1896,1461
"21967","G3000770",1920,0.104,4176,2733
"21968","G3000790",1920,0.041,1992,1692
"21969","G3000810",1920,0.033,5387,4711
"21970","G3000830",1920,0.048,4923,4066
"21971","G3000850",1920,0.045,5642,4705
"21972","G3000870",1920,0.052,4417,3585
"21973","G3000890",1920,0.078,2832,2071
"21974","G3000910",1920,0.039,7470,6377
"21975","G3000930",1920,0.042,32681,27632
"21976","G3000950",1920,0.043,4140,3490
"21977","G3000970",1920,0.057,2742,2184
"21978","G3000990",1920,0.054,3250,2620
"21979","G3001010",1920,0.053,2060,1664
"21980","G3001030",1920,0.049,1092,898
"21981","G3001050",1920,0.049,6336,5206
"21982","G3001070",1920,0.054,3115,2504
"21983","G3001090",1920,0.04,1680,1433
"21984","G3001110",1920,0.024,15501,14099
"21985","G3100010",1920,0.01,11539,11082
"21986","G3100030",1920,0.016,7872,7371
"21987","G3100050",1920,0.05,777,635
"21988","G3100070",1920,0.059,802,633
"21989","G3100090",1920,0.043,965,813
"21990","G3100110",1920,0.024,7419,6727
"21991","G3100130",1920,0.028,4435,3972
"21992","G3100150",1920,0.023,4313,3930
"21993","G3100170",1920,0.017,3487,3262
"21994","G3100190",1920,0.023,12429,11358
"21995","G3100210",1920,0.023,6568,5991
"21996","G3100230",1920,0.012,7485,7121
"21997","G3100250",1920,0.019,9350,8679
"21998","G3100270",1920,0.025,8522,7703
"21999","G3100290",1920,0.03,2620,2319
"22000","G3100310",1920,0.039,6336,5417
"22001","G3100330",1920,0.042,4556,3849
"22002","G3100350",1920,0.005,7309,7177
"22003","G3100370",1920,0.019,6028,5596
"22004","G3100390",1920,0.015,7093,6676
"22005","G3100410",1920,0.021,13771,12636
"22006","G3100430",1920,0.031,4086,3608
"22007","G3100450",1920,0.044,5531,4629
"22008","G3100470",1920,0.023,8364,7640
"22009","G3100490",1920,0.046,1793,1489
"22010","G3100510",1920,0.026,6212,5603
"22011","G3100530",1920,0.008,11781,11416
"22012","G3100550",1920,0.017,105805,98719
"22013","G3100570",1920,0.036,2608,2261
"22014","G3100590",1920,0.003,6878,6793
"22015","G3100610",1920,0.013,5167,4900
"22016","G3100630",1920,0.032,4547,3993
"22017","G3100650",1920,0.011,5962,5695
"22018","G3100670",1920,0.003,14946,14775
"22019","G3100690",1920,0.04,2468,2104
"22020","G3100710",1920,0.029,1849,1647
"22021","G3100730",1920,0.035,2499,2170
"22022","G3100750",1920,0.038,800,686
"22023","G3100770",1920,0.019,4509,4176
"22024","G3100790",1920,0.016,12245,11475
"22025","G3100810",1920,0.01,6753,6484
"22026","G3100830",1920,0.026,4846,4374
"22027","G3100850",1920,0.035,1781,1546
"22028","G3100870",1920,0.019,3135,2910
"22029","G3100890",1920,0.029,9069,8082
"22030","G3100910",1920,0.038,741,637
"22031","G3100930",1920,0.017,5551,5188
"22032","G3100950",1920,0.011,8255,7885
"22033","G3100970",1920,0.017,4618,4322
"22034","G3100990",1920,0.014,4414,4169
"22035","G3101010",1920,0.051,2915,2379
"22036","G3101030",1920,0.041,1944,1650
"22037","G3101050",1920,0.032,2391,2107
"22038","G3101070",1920,0.03,10019,8875
"22039","G3101090",1920,-0.006,42394,43508
"22040","G3101110",1920,0.07,13338,10082
"22041","G3101130",1920,0.038,858,738
"22042","G3101150",1920,0.04,1050,896
"22043","G3101170",1920,0.035,906,786
"22044","G3101190",1920,0.013,11544,10967
"22045","G3101210",1920,0.016,5550,5213
"22046","G3101230",1920,0.046,4998,4153
"22047","G3101250",1920,0.017,4504,4208
"22048","G3101270",1920,0.015,6457,6090
"22049","G3101290",1920,0.017,6840,6396
"22050","G3101310",1920,0.021,10147,9347
"22051","G3101330",1920,0.015,4932,4646
"22052","G3101350",1920,0.043,2154,1813
"22053","G3101370",1920,0.02,5145,4755
"22054","G3101390",1920,0.02,5557,5124
"22055","G3101410",1920,0.018,10073,9391
"22056","G3101430",1920,0.018,5546,5168
"22057","G3101450",1920,0.019,5937,5497
"22058","G3101470",1920,0.021,9877,9091
"22059","G3101490",1920,0.058,2065,1638
"22060","G3101510",1920,0.013,8464,8050
"22061","G3101530",1920,0.043,5086,4284
"22062","G3101550",1920,0.016,10634,9955
"22063","G3101570",1920,0.03,10978,9732
"22064","G3101590",1920,0.011,8103,7764
"22065","G3101610",1920,0.03,5097,4528
"22066","G3101630",1920,0.022,4638,4239
"22067","G3101650",1920,0.042,2454,2074
"22068","G3101670",1920,0.033,4133,3623
"22069","G3101690",1920,0.008,7106,6870
"22070","G3101710",1920,0.044,965,808
"22071","G3101730",1920,0.033,5114,4475
"22072","G3101750",1920,0.019,5096,4727
"22073","G3101770",1920,0.015,6270,5910
"22074","G3101790",1920,0.023,5087,4638
"22075","G3101810",1920,0.011,5578,5344
"22076","G3101830",1920,0.033,1349,1182
"22077","G3101850",1920,0.003,8623,8523
"22078","G3200010",1920,0.077,2683,1966
"22079","G3200030",1920,0.096,2896,1963
"22080","G3200050",1920,0.075,1050,775
"22081","G3200070",1920,0.105,4887,3196
"22082","G3200090",1920,0.149,1564,846
"22083","G3200110",1920,0.093,800,550
"22084","G3200130",1920,0.117,2308,1435
"22085","G3200150",1920,0.113,909,575
"22086","G3200170",1920,0.111,1397,890
"22087","G3200190",1920,0.106,2471,1607
"22088","G3200210",1920,0.153,1207,641
"22089","G3200230",1920,0.131,4105,2399
"22090","G3200250",1920,0.046,1339,1114
"22091","G3200270",1920,0.128,1759,1044
"22092","G3200290",1920,0.047,803,666
"22093","G3200310",1920,0.059,10410,8217
"22094","G3200330",1920,0.133,5652,3283
"22095","G3300010",1920,-0.004,10514,10664
"22096","G3300030",1920,0.037,8063,6954
"22097","G3300050",1920,0.002,15555,15420
"22098","G3300070",1920,0.041,19509,16584
"22099","G3300090",1920,0.017,20957,19615
"22100","G3300110",1920,-0.013,66055,69457
"22101","G3300130",1920,-0.006,25580,26190
"22102","G3300150",1920,0.002,26377,26121
"22103","G3300170",1920,-0.006,19032,19514
"22104","G3300190",1920,0,10470,10452
"22105","G3400010",1920,-0.011,41012,42902
"22106","G3400030",1920,0.002,105746,104957
"22107","G3400050",1920,0.033,43595,38175
"22108","G3400070",1920,0.005,96299,94209
"22109","G3400090",1920,0.014,10009,9451
"22110","G3400110",1920,-0.002,30578,30770
"22111","G3400130",1920,-0.005,322806,329283
"22112","G3400150",1920,0.009,24554,23670
"22113","G3400170",1920,0.008,319694,309460
"22114","G3400190",1920,-0.001,16426,16459
"22115","G3400210",1920,0.009,81345,78536
"22116","G3400230",1920,0.024,85088,77246
"22117","G3400250",1920,-0.007,51761,53164
"22118","G3400270",1920,-0.001,41243,41451
"22119","G3400290",1920,-0.009,10885,11270
"22120","G3400310",1920,-0.002,129148,130026
"22121","G3400330",1920,0.025,19194,17378
"22122","G3400350",1920,0.005,24241,23750
"22123","G3400370",1920,0.02,12960,11945
"22124","G3400390",1920,0.003,100774,99383
"22125","G3400410",1920,0.004,22717,22340
"22126","G3500010",1920,0.007,15139,14716
"22127","G3500050",1920,0.016,6234,5841
"22128","G3500070",1920,0.039,11621,9929
"22129","G3500090",1920,0.018,5820,5416
"22130","G3500110",1920,0.031,1696,1500
"22131","G3500130",1920,0.013,8487,8061
"22132","G3500150",1920,0.022,4758,4358
"22133","G3500170",1920,0.04,11852,10087
"22134","G3500190",1920,0.022,4184,3831
"22135","G3500230",1920,0.059,2424,1914
"22136","G3500250",1920,0.035,1895,1650
"22137","G3500255",1920,NA,NA,NA
"22138","G3500270",1920,0.046,4271,3552
"22139","G3500290",1920,0.167,8188,4082
"22140","G3500310",1920,0.04,7415,6316
"22141","G3500330",1920,0.019,7222,6693
"22142","G3500350",1920,0.007,4008,3894
"22143","G3500370",1920,0.024,5469,4975
"22144","G3500390",1920,0.023,10225,9327
"22145","G3500410",1920,0.024,3428,3120
"22146","G3500430",1920,0.026,4660,4203
"22147","G3500450",1920,0.022,4352,3981
"22148","G3500470",1920,0.009,11647,11220
"22149","G3500490",1920,0.013,7706,7324
"22150","G3500510",1920,0.048,2531,2088
"22151","G3500530",1920,0.033,7498,6563
"22152","G3500550",1920,0.014,6562,6211
"22153","G3500570",1920,0.03,5157,4574
"22154","G3500590",1920,0.029,8821,7859
"22155","G3500610",1920,0.021,7186,6609
"22156","G3600010",1920,-0.014,90448,95658
"22157","G3600030",1920,0.001,18471,18371
"22158","G3600050",1920,-0.002,364208,367808
"22159","G3600070",1920,-0.001,56672,56938
"22160","G3600090",1920,0.011,36415,34908
"22161","G3600110",1920,0.004,32874,32347
"22162","G3600130",1920,-0.001,57539,57809
"22163","G3600150",1920,0.003,33140,32732
"22164","G3600170",1920,0.001,17523,17446
"22165","G3600190",1920,0.025,23044,20854
"22166","G3600210",1920,-0.006,19232,19698
"22167","G3600230",1920,-0.004,14700,14925
"22168","G3600250",1920,0.007,21683,21091
"22169","G3600270",1920,-0.006,45362,46385
"22170","G3600290",1920,0.005,320506,314182
"22171","G3600310",1920,0.017,16479,15392
"22172","G3600330",1920,0.006,22029,21512
"22173","G3600350",1920,-0.011,21962,22965
"22174","G3600370",1920,0.003,19098,18878
"22175","G3600390",1920,-0.001,12867,12929
"22176","G3600410",1920,0.07,2263,1707
"22177","G3600430",1920,0.015,33445,31517
