"﻿id","name","gender","dates","yearOfBirth","yearOfDeath","placeOfBirth","placeOfDeath","url","lon","lat","born.lon","born.lat","died.lon","died.lat","address"
1961,"Solomon, Solomon J.","Male","1860–1927",1860,1927,"London, United Kingdom","Kent, United Kingdom","http://www.tate.org.uk/art/artists/solomon-j-solomon-1961",-0.127758,51.5074,-0.127758,51.5074,0.521725,51.2787,"kent, uk"
514,"Somerscales, Thomas J.","Male","1842–1927",1842,1927,"Kingston-Upon-Hull, United Kingdom","","http://www.tate.org.uk/art/artists/thomas-j-somerscales-514",-0.336741,53.7457,-0.336741,53.7457,NA,NA,NA
1962,"Somov, Konstantin","Male","1869–1939",1869,1939,"Sankt-Peterburg, Rossiya","Paris, France","http://www.tate.org.uk/art/artists/konstantin-somov-1962",30.3351,59.9343,30.3351,59.9343,2.35222,48.8566,"paris, france"
6628,"Sone, Yutaka","Male","born 1965",1965,NA,"Shizuoka, Nihon","","http://www.tate.org.uk/art/artists/yutaka-sone-6628",138.383,34.9756,138.383,34.9756,NA,NA,NA
11853,"Sonnier, Keith","Male","born 1941",1941,NA,"Mamou, United States","","http://www.tate.org.uk/art/artists/keith-sonnier-11853",-92.4193,30.6338,-92.4193,30.6338,NA,NA,NA
1963,"Sorel, Agathe","Female","born 1935",1935,NA,"Budapest, Magyarország","","http://www.tate.org.uk/art/artists/agathe-sorel-1963",19.0402,47.4979,19.0402,47.4979,NA,NA,NA
6673,"Sorman, Steven","Male","born 1948",1948,NA,"Minneapolis, United States","","http://www.tate.org.uk/art/artists/steven-sorman-6673",-93.265,44.9778,-93.265,44.9778,NA,NA,NA
1964,"Sorrell, Alan","Male","1904–1974",1904,1974,"London, United Kingdom","","http://www.tate.org.uk/art/artists/alan-sorrell-1964",-0.127758,51.5074,-0.127758,51.5074,NA,NA,NA
1965,"Sorrell, Elizabeth","Female","1916–1991",1916,1991,"Redcar and Cleveland, United Kingdom","","http://www.tate.org.uk/art/artists/elizabeth-sorrell-1965",-1.03102,54.5393,-1.03102,54.5393,NA,NA,NA
13098,"Sosnowska, Monika","","born 1972",1972,NA,"","","http://www.tate.org.uk/art/artists/monika-sosnowska-13098",NA,NA,NA,NA,NA,NA,NA
1966,"Soto, Jesus Rafael","Male","1923–2005",1923,2005,"Ciudad Bolívar, Venezuela","","http://www.tate.org.uk/art/artists/jesus-rafael-soto-1966",-63.5536,8.08828,-63.5536,8.08828,NA,NA,NA
515,"Souch, John","Male","1594–1644 or 5",1594,1644,"Ormskirk, United Kingdom","Chester, United Kingdom","http://www.tate.org.uk/art/artists/john-souch-515",-2.88506,53.5689,-2.88506,53.5689,-2.89308,53.1934,"chester, chester, cheshire west and chester, uk"
1967,"Soukop, Willi","Male","1907–1995",1907,1995,"Wien, Österreich","","http://www.tate.org.uk/art/artists/willi-soukop-1967",16.3738,48.2082,16.3738,48.2082,NA,NA,NA
1968,"Soulages, Pierre","Male","born 1919",1919,NA,"Rodez, France","","http://www.tate.org.uk/art/artists/pierre-soulages-1968",2.57599,44.3494,2.57599,44.3494,NA,NA,NA
1969,"Southall, Derek","Male","born 1930",1930,NA,"Coventry, United Kingdom","","http://www.tate.org.uk/art/artists/derek-southall-1969",-1.51969,52.4068,-1.51969,52.4068,NA,NA,NA
1970,"Southall, Joseph Edward","Male","1861–1944",1861,1944,"Nottingham, United Kingdom","","http://www.tate.org.uk/art/artists/joseph-edward-southall-1970",-1.15811,52.9548,-1.15811,52.9548,NA,NA,NA
1971,"Soutine, Chaïm","Male","1893–1943",1893,1943,"Minskaya Oblast', Belarus","Paris, France","http://www.tate.org.uk/art/artists/chaim-soutine-1971",27.697,53.4719,27.697,53.4719,2.35222,48.8566,"paris, france"
1972,"Souza, F.N.","Male","1924–2002",1924,2002,"Goa, Bharat","","http://www.tate.org.uk/art/artists/fn-souza-1972",106.803,-6.23021,106.803,-6.23021,NA,NA,NA
5888,"Soviet School","","",NA,NA,"","","http://www.tate.org.uk/art/artists/soviet-school-5888",NA,NA,NA,NA,NA,NA,NA
1973,"Spear, Ruskin","Male","1911–1990",1911,1990,"Saugus, United States","London, United Kingdom","http://www.tate.org.uk/art/artists/ruskin-spear-1973",-71.011,42.4651,-71.011,42.4651,-0.127758,51.5074,"london, uk"
1974,"Speed, Harold","Male","1872–1957",1872,1957,"London, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/harold-speed-1974",-0.127758,51.5074,-0.127758,51.5074,-0.127758,51.5074,"london, uk"
1975,"Spencelayh, Charles","Male","1865–1958",1865,1958,"Rochester, United Kingdom","Northampton, United Kingdom","http://www.tate.org.uk/art/artists/charles-spencelayh-1975",0.506721,51.388,0.506721,51.388,-0.902656,52.2405,"northampton, northampton, uk"
2124,"Spencer Watson, George","Male","1869–1934",1869,1934,"London, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/george-spencer-watson-2124",-0.127758,51.5074,-0.127758,51.5074,-0.127758,51.5074,"london, uk"
1976,"Spencer, Gilbert","Male","1892–1979",1892,1979,"Cookham, United Kingdom","","http://www.tate.org.uk/art/artists/gilbert-spencer-1976",-0.707741,51.5584,-0.707741,51.5584,NA,NA,NA
2697,"Spencer, Jean","Female","1942–1998",1942,1998,"Surrey, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/jean-spencer-2697",-0.55995,51.3148,-0.55995,51.3148,-0.127758,51.5074,"london, uk"
2532,"Spencer, Lady","Female","18th century",1700,1799,"","","http://www.tate.org.uk/art/artists/lady-spencer-2532",NA,NA,NA,NA,NA,NA,NA
1977,"Spencer, Sir Stanley","Male","1891–1959",1891,1959,"England, United Kingdom","Cliveden, United States","http://www.tate.org.uk/art/artists/sir-stanley-spencer-1977",-1.17432,52.3555,-1.17432,52.3555,-76.5255,37.1557,"cliveden, newport news, va 23608, usa"
516,"Spencer, Thomas","Male","active 1740–1756",1740,1756,"","","http://www.tate.org.uk/art/artists/thomas-spencer-516",NA,NA,NA,NA,NA,NA,NA
1978,"Spender, John Humphrey","Male","1910–2005",1910,2005,"London, United Kingdom","","http://www.tate.org.uk/art/artists/john-humphrey-spender-1978",-0.127758,51.5074,-0.127758,51.5074,NA,NA,NA
2399,"Spero, Nancy","Female","1926–2009",1926,2009,"Cleveland, United States","Manhattan Island, United States","http://www.tate.org.uk/art/artists/nancy-spero-2399",-81.6944,41.4993,-81.6944,41.4993,-75.9163,44.3526,"manhattan island, alexandria bay, ny 13640, usa"
517,"Spilsbury, Maria","Female","1777–c.1823",1777,1823,"London, United Kingdom","Éire","http://www.tate.org.uk/art/artists/maria-spilsbury-517",-0.127758,51.5074,-0.127758,51.5074,-8.24389,53.4129,"ireland"
1979,"Spoerri, Daniel","Male","born 1930",1930,NA,"Galati, România","","http://www.tate.org.uk/art/artists/daniel-spoerri-1979",28.0425,45.4233,28.0425,45.4233,NA,NA,NA
1980,"Spruance, Benton","Male","1904–1967",1904,1967,"Philadelphia, United States","Philadelphia, United States","http://www.tate.org.uk/art/artists/benton-spruance-1980",-75.1652,39.9526,-75.1652,39.9526,-75.1652,39.9526,"philadelphia, pa, usa"
1981,"Spurrier, Steven","Male","1878–1961",1878,1961,"London, United Kingdom","Saint John's Wood, United Kingdom","http://www.tate.org.uk/art/artists/steven-spurrier-1981",-0.127758,51.5074,-0.127758,51.5074,-0.177004,51.5318,"saint john's wood, london nw8, uk"
470,"St John Long, John St John","Male","1798–1834",1798,1834,"Limerick, Éire","London, United Kingdom","http://www.tate.org.uk/art/artists/john-st-john-long-470",-8.6305,52.668,-8.6305,52.668,-0.127758,51.5074,"london, uk"
1982,"Stael, Nicolas de","Male","1914–1955",1914,1955,"Sankt-Peterburg, Rossiya","Antibes, France","http://www.tate.org.uk/art/artists/nicolas-de-stael-1982",30.3351,59.9343,30.3351,59.9343,7.1251,43.5804,"antibes, france"
1983,"Stahly, François","Male","1911–2006",1911,2006,"Konstanz, Deutschland","Paris, France","http://www.tate.org.uk/art/artists/francois-stahly-1983",9.17324,47.6779,9.17324,47.6779,2.35222,48.8566,"paris, france"
17224,"Staite-Murray, William","","",NA,NA,"","","http://www.tate.org.uk/art/artists/william-staite-murray-17224",NA,NA,NA,NA,NA,NA,NA
1984,"Stamos, Theodorus","Male","1922 – 1997",1922,1997,"New York, United States","Ioánnina, Ellás","http://www.tate.org.uk/art/artists/theodorus-stamos-1984",-74.0059,40.7128,-74.0059,40.7128,20.8537,39.665,"ioannina, greece"
518,"Stanfield, Clarkson Frederick","Male","1793–1867",1793,1867,"Sunderland, United Kingdom","Hampstead, United Kingdom","http://www.tate.org.uk/art/artists/clarkson-frederick-stanfield-518",-1.3838,54.9069,-1.3838,54.9069,-0.176203,51.5557,"hampstead, london nw3, uk"
519,"Stanhope, John Roddam Spencer","Male","1829–1908",1829,1908,"England, United Kingdom","Firenze, Italia","http://www.tate.org.uk/art/artists/john-roddam-spencer-stanhope-519",-1.17432,52.3555,-1.17432,52.3555,11.2558,43.7696,"florence, italy"
520,"Stanley, Lady Dorothy","Female","1855–1926",1855,1926,"London, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/lady-dorothy-stanley-520",-0.127758,51.5074,-0.127758,51.5074,-0.127758,51.5074,"london, uk"
1985,"Starczewski, Antoni","Male","1924–2000",1924,2000,"Lódz, Polska","","http://www.tate.org.uk/art/artists/antoni-starczewski-1985",19.456,51.7592,19.456,51.7592,NA,NA,NA
10462,"Stark, Frances","Female","born 1967",1967,NA,"Newport Beach, United States","","http://www.tate.org.uk/art/artists/frances-stark-10462",-117.929,33.6189,-117.929,33.6189,NA,NA,NA
521,"Stark, James","Male","1794–1859",1794,1859,"Norwich, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/james-stark-521",1.27843,52.6694,1.27843,52.6694,-0.127758,51.5074,"london, uk"
522,"Stark, Robert","Male","1853–1931",1853,1931,"Torquay, United Kingdom","British Columbia, Canada","http://www.tate.org.uk/art/artists/robert-stark-522",-3.52531,50.4619,-3.52531,50.4619,-127.648,53.7267,"british columbia, canada"
2683,"Starkey, Hannah","Female","born 1971",1971,NA,"Belfast, United Kingdom","","http://www.tate.org.uk/art/artists/hannah-starkey-2683",-5.93012,54.5973,-5.93012,54.5973,NA,NA,NA
7052,"Starling, Simon","Male","born 1967",1967,NA,"Epsom, United Kingdom","","http://www.tate.org.uk/art/artists/simon-starling-7052",-0.267382,51.336,-0.267382,51.336,NA,NA,NA
2661,"Starr, Georgina","Female","born 1968",1968,NA,"Leeds, United Kingdom","","http://www.tate.org.uk/art/artists/georgina-starr-2661",-1.54908,53.8008,-1.54908,53.8008,NA,NA,NA
523,"Starr, Sydney","Male","1857–1925",1857,1925,"Kingston-Upon-Hull, United Kingdom","New York, United States","http://www.tate.org.uk/art/artists/sydney-starr-523",-0.336741,53.7457,-0.336741,53.7457,-74.0059,40.7128,"new york, ny, usa"
1986,"Startup, Peter","Male","1921–1976",1921,1976,"Fulham, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/peter-startup-1986",-0.201682,51.4773,-0.201682,51.4773,-0.127758,51.5074,"london, uk"
2594,"Staton, Sarah","Female","born 1961",1961,NA,"","","http://www.tate.org.uk/art/artists/sarah-staton-2594",NA,NA,NA,NA,NA,NA,NA
1987,"Stazewski, Henryk","Male","1894–1988",1894,1988,"Warszawa, Polska","Warszawa, Polska","http://www.tate.org.uk/art/artists/henryk-stazewski-1987",21.0122,52.2297,21.0122,52.2297,21.0122,52.2297,"warsaw, poland"
1988,"Steadman, Ralph","Male","born 1936",1936,NA,"Wallasey, United Kingdom","","http://www.tate.org.uk/art/artists/ralph-steadman-1988",-3.06622,53.4265,-3.06622,53.4265,NA,NA,NA
1989,"Steele, Jeffrey","Male","born 1931",1931,NA,"Cardiff, United Kingdom","","http://www.tate.org.uk/art/artists/jeffrey-steele-1989",-3.17909,51.4816,-3.17909,51.4816,NA,NA,NA
1990,"Steer, Philip Wilson","Male","1860–1942",1860,1942,"Birkenhead, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/philip-wilson-steer-1990",-3.02301,53.39,-3.02301,53.39,-0.127758,51.5074,"london, uk"
1991,"Stein, Ronald","Male","born 1930",1930,NA,"New York, United States","","http://www.tate.org.uk/art/artists/ronald-stein-1991",-74.0059,40.7128,-74.0059,40.7128,NA,NA,NA
5227,"Steinbach, Haim","","born 1944",1944,NA,"","","http://www.tate.org.uk/art/artists/haim-steinbach-5227",NA,NA,NA,NA,NA,NA,NA
1992,"Steinlen, Théophile-Alexandre","Male","1859–1923",1859,1923,"Lausanne, Schweiz","Paris, France","http://www.tate.org.uk/art/artists/theophile-alexandre-steinlen-1992",6.6336,46.52,6.6336,46.52,2.35222,48.8566,"paris, france"
1993,"Steir, Pat","Female","born 1940",1940,NA,"Newark, United States","","http://www.tate.org.uk/art/artists/pat-steir-1993",-74.1724,40.7357,-74.1724,40.7357,NA,NA,NA
1994,"Stella, Frank","Male","born 1936",1936,NA,"Malden, United States","","http://www.tate.org.uk/art/artists/frank-stella-1994",-71.0662,42.4251,-71.0662,42.4251,NA,NA,NA
524,"Stephens, Frederic George","Male","1828–1907",1828,1907,"London, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/frederic-george-stephens-524",-0.127758,51.5074,-0.127758,51.5074,-0.127758,51.5074,"london, uk"
1995,"Stephenson, Ian","Male","1934–2000",1934,2000,"Meadowfield, United States","","http://www.tate.org.uk/art/artists/ian-stephenson-1995",-83.1374,42.6603,-83.1374,42.6603,NA,NA,NA
1996,"Stephenson, John Cecil","Male","1889–1965",1889,1965,"Bishop Auckland, United Kingdom","","http://www.tate.org.uk/art/artists/john-cecil-stephenson-1996",-1.67879,54.6638,-1.67879,54.6638,NA,NA,NA
15589,"Stern, Grete","Female","1904–1999",1904,1999,"Deutschland","Buenos Aires, Argentina","http://www.tate.org.uk/art/artists/grete-stern-15589",10.4515,51.1657,10.4515,51.1657,-58.3816,-34.6037,"buenos aires, argentina"
16798,"Sterne, Hedda","Female","1910–2011",1910,2011,"Bucuresti, România","Manhattan Island, United States","http://www.tate.org.uk/art/artists/hedda-sterne-16798",26.1025,44.4268,26.1025,44.4268,-75.9163,44.3526,"manhattan island, alexandria bay, ny 13640, usa"
1997,"Sterne, Maurice","Male","1878–1957",1878,1957,"Liepaja, Latvija","Mount Kisco, United States","http://www.tate.org.uk/art/artists/maurice-sterne-1997",21.0108,56.5047,21.0108,56.5047,-73.7271,41.2043,"mount kisco, ny, usa"
525,"Stevens, Alfred","Male","1817–1875",1817,1875,"Dorset, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/alfred-stevens-525",-2.33823,50.7391,-2.33823,50.7391,-0.127758,51.5074,"london, uk"
1998,"Stevens, Norman","Male","1937–1988",1937,1988,"Bradford, United Kingdom","","http://www.tate.org.uk/art/artists/norman-stevens-1998",-1.7594,53.796,-1.7594,53.796,NA,NA,NA
1999,"Stevenson, James","Male","1881–1937",1881,1937,"Chester, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/james-stevenson-1999",-2.89308,53.1934,-2.89308,53.1934,-0.127758,51.5074,"london, uk"
526,"Stevenson, Robert Alan Mowbray","Male","1847–1900",1847,1900,"Edinburgh, United Kingdom","Chiswick, United Kingdom","http://www.tate.org.uk/art/artists/robert-alan-mowbray-stevenson-526",-3.18827,55.9533,-3.18827,55.9533,-0.267173,51.4876,"chiswick, greater london, uk"
2000,"Stezaker, John","Male","born 1949",1949,NA,"Worcester, United Kingdom","","http://www.tate.org.uk/art/artists/john-stezaker-2000",-2.22158,52.1936,-2.22158,52.1936,NA,NA,NA
2001,"Still, Clyfford","Male","1904–1980",1904,1980,"Grandin, United States","Baltimore, United States","http://www.tate.org.uk/art/artists/clyfford-still-2001",-90.8229,36.8292,-90.8229,36.8292,-76.6122,39.2904,"baltimore, md, usa"
11279,"Stingel, Rudolf","Male","born 1956",1956,NA,"Merano, Italia","","http://www.tate.org.uk/art/artists/rudolf-stingel-11279",11.1525,46.6713,11.1525,46.6713,NA,NA,NA
527,"Stokes, Adrian","Male","1854–1935",1854,1935,"England, United Kingdom","London","http://www.tate.org.uk/art/artists/adrian-stokes-527",-1.17432,52.3555,-1.17432,52.3555,-0.127758,51.5074,"london, uk"
2002,"Stokes, Adrian","Male","1902–1972",1902,1972,"London, United Kingdom","","http://www.tate.org.uk/art/artists/adrian-stokes-2002",-0.127758,51.5074,-0.127758,51.5074,NA,NA,NA
528,"Stokes, Marianne","Female","1855–1927",1855,1927,"Graz, Österreich","London, United Kingdom","http://www.tate.org.uk/art/artists/marianne-stokes-528",15.4395,47.0707,15.4395,47.0707,-0.127758,51.5074,"london, uk"
529,"Stone, Marcus","Male","1840–1921",1840,1921,"London, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/marcus-stone-529",-0.127758,51.5074,-0.127758,51.5074,-0.127758,51.5074,"london, uk"
530,"Storey, George Adolphus","Male","1834–1919",1834,1919,"London, United Kingdom","","http://www.tate.org.uk/art/artists/george-adolphus-storey-530",-0.127758,51.5074,-0.127758,51.5074,NA,NA,NA
531,"Stothard, Thomas","Male","1755–1834",1755,1834,"London, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/thomas-stothard-531",-0.127758,51.5074,-0.127758,51.5074,-0.127758,51.5074,"london, uk"
533,"Stott of Oldham, William","Male","1857–1900",1857,1900,"Oldham, United Kingdom","","http://www.tate.org.uk/art/artists/william-stott-of-oldham-533",-2.11137,53.5409,-2.11137,53.5409,NA,NA,NA
532,"Stott, Edward","Male","1859–1918",1859,1918,"Rochdale","England, United Kingdom","http://www.tate.org.uk/art/artists/edward-stott-532",-2.1561,53.6097,-2.1561,53.6097,-1.17432,52.3555,"england, uk"
5739,"Strakhov-Braslavsky, Adolf","","1896–1979",1896,1979,"","","http://www.tate.org.uk/art/artists/adolf-strakhov-braslavsky-5739",NA,NA,NA,NA,NA,NA,NA
2003,"Strang, Ian","Male","1886–1952",1886,1952,"London, United Kingdom","Buckinghamshire, United Kingdom","http://www.tate.org.uk/art/artists/ian-strang-2003",-0.127758,51.5074,-0.127758,51.5074,-0.812766,51.8072,"buckinghamshire, uk"
534,"Strang, William","Male","1859–1921",1859,1921,"Dunbarton, United Kingdom","Bournemouth, United Kingdom","http://www.tate.org.uk/art/artists/william-strang-534",-4.56455,55.9453,-4.56455,55.9453,-1.88077,50.7192,"bournemouth, bournemouth, uk"
387,"Streatfeild, Robert","Male","1786–1852",1786,1852,"","","http://www.tate.org.uk/art/artists/robert-streatfeild-387",NA,NA,NA,NA,NA,NA,NA
535,"Stringer, Daniel","Male","1754–1808",1754,1808,"Cheshire, United Kingdom","London, United Kingdom","http://www.tate.org.uk/art/artists/daniel-stringer-535",-2.61032,53.2326,-2.61032,53.2326,-0.127758,51.5074,"london, uk"
2005,"Stroud, Peter","Male","1921 – 2012",1921,2012,"Ealing, United Kingdom","Princeton, United States","http://www.tate.org.uk/art/artists/peter-stroud-2005",-0.3415,51.525,-0.3415,51.525,-74.6672,40.3573,"princeton, nj, usa"
536,"Strudwick, John Melhuish","Male","1849–1935",1849,1935,"Clapham, United Kingdom","","http://www.tate.org.uk/art/artists/john-melhuish-strudwick-536",-0.13857,51.4623,-0.13857,51.4623,NA,NA,NA
2006,"Strunke, Niklavs","Male","1894–1966",1894,1966,"Gostynin, Polska","Roma, Italia","http://www.tate.org.uk/art/artists/niklavs-strunke-2006",19.4619,52.4293,19.4619,52.4293,12.4964,41.9028,"rome, italy"
2339,"Struth, Thomas","Male","born 1954",1954,NA,"Geldern, Deutschland","","http://www.tate.org.uk/art/artists/thomas-struth-2339",6.32579,51.5204,6.32579,51.5204,NA,NA,NA
2627,"Strutt, Arthur John","Male","1819–1888",1819,1888,"Chelmsford, United Kingdom","Roma, Italia","http://www.tate.org.uk/art/artists/arthur-john-strutt-2627",0.46855,51.7356,0.46855,51.7356,12.4964,41.9028,"rome, italy"
537,"Stuart, Gilbert","Male","1755–1828",1755,1828,"North Kingstown, United States","Boston, United States","http://www.tate.org.uk/art/artists/gilbert-stuart-537",-71.4537,41.5568,-71.4537,41.5568,-71.0589,42.3601,"boston, ma, usa"
